19851231,0,261,0,1,25,1
19851231,0,261,0,0,25,1
19851231,0,261,1,1,29,1
19851231,0,307,0,0,22,0
19851231,1,261,0,0,24,1
19851231,0,307,0,1,28,0
19851231,0,307,0,0,28,1
19851231,1,307,1,0,28,0
19851231,0,261,0,0,28,1
19851231,0,307,1,0,22,0
19851231,0,261,0,0,20,1
19851231,0,261,0,0,20,1
19851231,0,261,0,0,20,1
19851231,0,307,0,0,21,0
19851231,0,307,1,0,18,1
19851231,2,307,0,1,28,1
19851231,0,307,0,0,26,0
19851231,1,250,0,0,28,1
19851231,1,307,0,0,28,1
19851231,1,356,0,0,28,0
19851231,1,261,0,0,28,1
19851231,1,265,0,0,28,1
19851231,0,261,1,0,26,1
19851231,0,307,1,0,22,1
19851231,0,307,1,0,23,1
19851231,1,261,1,0,30,1
19851231,0,261,0,0,22,1
19851231,0,261,0,1,26,1
19851231,0,261,0,0,22,0
19851231,0,261,1,1,26,0
19851231,1,307,1,0,27,0
19851231,0,265,1,0,21,0
19851231,0,261,0,1,23,0
19851231,0,261,0,1,23,0
19851231,1,307,0,1,29,1
19851231,0,307,0,0,24,1
19851231,0,307,0,0,24,1
19851231,0,261,0,0,18,1
19851231,0,261,0,1,27,1
19851231,0,307,0,1,27,0
19851231,1,307,0,0,26,1
19851231,1,261,1,0,26,1
19851231,1,261,1,0,30,0
19851231,0,307,0,0,26,1
19851231,0,307,0,0,26,1
19851231,0,307,1,1,26,1
19851231,0,261,1,1,29,0
19851231,0,261,1,0,21,1
19851231,0,261,0,0,21,1
19851231,1,261,0,0,30,0
19851231,0,261,0,0,27,1
19851231,1,261,1,1,28,1
19851231,0,261,1,1,29,0
19851231,0,283,0,0,21,1
19851231,0,307,1,0,27,0
19851231,0,283,1,1,28,0
19851231,0,261,1,0,24,0
19851231,0,261,0,0,21,1
19851231,0,261,0,0,21,1
19851231,0,307,0,0,21,1
19851231,0,261,0,0,29,1
19851231,0,307,1,0,25,1
19851231,0,307,1,0,22,0
19851231,0,261,0,0,27,1
19851231,2,261,0,0,24,1
19851231,0,261,1,0,25,1
19851231,0,261,1,0,24,1
19851231,1,261,1,0,23,0
19851231,0,261,1,1,27,0
19851231,0,261,1,0,27,1
19851231,0,261,0,1,29,0
19851231,1,261,1,0,30,1
19851231,0,265,1,0,24,1
19851231,0,261,1,0,24,0
19851231,0,261,1,0,30,0
19851231,0,261,1,0,29,1
19851231,0,261,1,1,28,0
19851231,0,261,0,0,22,0
19851231,0,261,0,0,22,1
19851231,0,307,0,0,24,0
19851231,1,307,1,0,25,1
19851231,0,261,0,0,20,1
19851231,0,265,1,0,27,1
19851231,0,307,0,0,24,0
19851231,0,307,0,1,27,1
19851231,0,261,0,1,27,1
19851231,2,261,1,0,30,1
19851231,0,307,0,1,30,1
19851231,0,265,0,0,21,0
19851231,0,261,1,1,26,1
19851231,2,261,1,0,26,0
19851231,2,261,1,0,26,0
19851231,0,307,0,0,22,0
19851231,0,307,0,0,22,0
19851231,0,261,1,1,30,0
19851231,0,261,1,1,29,0
19851231,0,261,0,1,27,0
19851231,0,307,0,1,27,0
19851231,0,307,0,1,27,0
19851231,0,265,0,1,27,0
19851231,0,261,0,1,27,1
19851231,0,261,1,0,28,1
19851231,1,265,1,0,23,1
19851231,1,261,1,0,23,1
19851231,0,307,0,1,18,0
19851231,0,261,0,1,26,1
19851231,0,307,0,1,26,1
19851231,0,265,0,1,26,1
19851231,0,261,1,0,29,0
19851231,0,250,0,0,23,0
19851231,1,261,1,0,30,1
19851231,0,261,1,1,26,0
19851231,0,307,0,1,28,0
19851231,2,307,0,1,19,1
19851231,2,307,0,1,19,0
19851231,2,265,1,0,30,1
19851231,0,307,0,0,28,1
19851231,0,261,0,0,28,1
19851231,0,261,1,1,23,1
19851231,2,261,0,1,29,1
19851231,0,307,0,1,22,1
19851231,0,261,1,0,30,0
19851231,0,261,0,0,28,0
19851231,0,307,0,0,30,1
19851231,0,261,1,0,23,1
19851231,0,307,0,0,23,1
19851231,0,261,0,0,23,1
19851231,0,261,1,0,27,1
19851231,0,265,1,1,23,0
19851231,0,261,0,1,23,1
19851231,0,307,0,0,24,0
19851231,0,307,0,0,29,0
19851231,1,261,1,0,23,1
19851231,0,265,1,1,30,0
19851231,0,261,1,0,29,0
19851231,0,261,0,0,18,1
19851231,0,261,0,0,19,1
19851231,0,261,1,0,26,1
19851231,1,261,0,0,18,1
19851231,1,261,0,0,18,0
19851231,1,307,0,0,18,1
19851231,0,261,0,0,20,0
19851231,1,261,1,0,28,1
19851231,1,261,1,0,28,1
19851231,0,261,0,0,23,1
19851231,0,261,0,0,23,1
19851231,0,307,1,0,27,1
19851231,1,307,1,0,29,1
19851231,1,265,1,0,29,0
19851231,0,261,1,1,24,0
19851231,0,261,0,1,26,1
19851231,0,265,0,0,27,1
19851231,0,307,1,1,30,1
19851231,0,261,1,1,30,1
19851231,0,307,0,1,24,1
19851231,1,261,0,1,22,1
19851231,1,265,0,0,19,1
19851231,0,307,1,0,25,1
19851231,0,261,1,0,25,1
19851231,1,261,0,1,30,1
19851231,1,261,0,1,30,1
19851231,1,265,0,1,30,1
19851231,1,307,0,1,30,1
19851231,0,307,0,1,23,1
19851231,0,265,1,1,28,0
19851231,0,265,1,1,26,0
19851231,1,307,0,0,29,0
19851231,1,307,0,0,29,0
19851231,1,250,0,0,29,0
19851231,0,307,0,0,22,1
19851231,0,307,0,1,19,1
19851231,0,261,1,1,29,0
19851231,0,265,1,1,29,0
19851231,0,261,0,1,23,1
19851231,0,250,0,0,23,1
19851231,0,261,1,0,25,1
19851231,0,307,0,1,29,0
19851231,1,215,0,1,27,1
19851231,1,356,0,1,27,1
19851231,1,283,0,1,27,1
19851231,1,298,0,1,27,1
19851231,1,250,0,1,27,1
19851231,1,265,0,1,27,1
19851231,1,273,0,1,27,1
19851231,1,307,0,1,27,1
19851231,1,261,0,1,27,1
19851231,0,261,1,1,26,1
19851231,0,307,0,1,27,0
19851231,0,307,1,1,18,1
19851231,0,265,0,0,19,1
19851231,0,261,0,0,19,1
19851231,0,261,1,0,26,1
19851231,1,307,1,0,27,0
19851231,0,307,0,0,27,1
19851231,0,307,0,1,21,1
19851231,0,307,0,0,25,0
19851231,0,307,0,1,18,1
19851231,2,261,1,1,28,1
19851231,1,261,0,0,29,1
19851231,0,307,0,0,29,1
19851231,0,307,0,0,24,0
19851231,0,261,1,0,23,0
19851231,1,265,0,0,27,1
19851231,0,261,1,0,28,0
19851231,2,261,1,0,30,1
19851231,0,307,1,1,24,0
19851231,0,261,0,0,22,0
19851231,0,261,0,0,22,1
19851231,2,307,1,1,22,1
19851231,0,307,0,1,23,0
19851231,0,261,0,1,23,0
19851231,1,307,1,1,27,1
19851231,0,265,1,1,27,0
19851231,0,265,0,0,28,0
19851231,0,307,0,0,28,1
19851231,1,307,0,0,28,1
19851231,0,261,0,0,28,1
19851231,1,265,0,0,28,1
19851231,0,307,0,0,18,1
19851231,0,261,1,0,30,1
19851231,1,261,1,0,18,0
19851231,0,261,1,0,21,1
19851231,0,261,0,0,21,1
19851231,0,261,1,0,24,0
19851231,1,261,1,0,25,1
19851231,0,265,1,0,30,0
19851231,2,265,1,0,30,0
19851231,0,261,1,0,30,0
19851231,0,307,0,1,28,0
19851231,0,307,0,1,28,0
19851231,0,250,0,1,28,0
19851231,0,265,0,1,28,1
19851231,0,307,0,1,28,1
19851231,0,307,0,1,24,0
19851231,1,261,1,0,29,0
19851231,0,261,1,1,29,1
19851231,0,307,0,1,25,1
19851231,0,265,0,0,25,0
19851231,0,261,0,0,25,1
19851231,0,307,0,0,25,1
19851231,0,307,0,0,30,1
19851231,0,265,0,0,28,0
19851231,0,261,1,0,19,1
19851231,0,261,0,0,21,1
19851231,0,261,0,0,21,1
19851231,0,261,1,0,25,1
19851231,0,261,0,0,25,1
19851231,0,265,1,0,29,1
19851231,0,265,0,0,21,0
19851231,0,261,0,0,21,0
19851231,0,307,0,0,21,0
19851231,0,261,1,0,30,0
19851231,1,261,0,0,20,0
19851231,1,307,0,0,20,1
19851231,0,261,1,0,29,1
19851231,0,250,0,0,20,0
19851231,0,307,1,0,30,1
19851231,0,307,0,1,25,0
19851231,0,307,0,1,22,1
19851231,0,265,0,1,22,1
19851231,0,307,1,1,21,1
19851231,1,261,1,1,26,1
19851231,0,261,0,0,21,1
19851231,0,261,1,1,28,0
19851231,0,265,1,0,27,1
19851231,0,265,1,0,27,1
19851231,0,265,1,0,27,0
19851231,0,356,1,0,29,1
19851231,0,261,1,0,20,0
19851231,0,261,1,0,18,0
19851231,0,261,0,1,23,0
19851231,0,307,0,1,23,1
19851231,0,265,0,1,23,0
19851231,0,307,1,1,18,1
19851231,0,261,1,1,18,0
19851231,0,261,0,0,23,0
19851231,0,261,0,0,19,0
19851231,0,307,0,0,26,1
19851231,0,261,0,1,29,0
19851231,0,261,0,0,29,1
19851231,0,261,0,1,24,1
19851231,0,307,0,1,21,1
19851231,1,261,1,1,20,0
19851231,0,261,1,0,23,1
19851231,0,307,0,0,26,1
19851231,1,307,1,0,27,1
19851231,0,307,0,0,23,1
19851231,0,261,0,0,22,1
19851231,0,307,0,1,28,1
19851231,0,307,1,0,20,1
19851231,0,283,1,1,27,0
19851231,0,356,1,1,27,0
19851231,0,261,1,1,19,0
19851231,0,265,1,0,29,1
19851231,0,307,0,0,24,1
19851231,0,261,1,1,24,0
19851231,0,261,1,0,24,1
19851231,0,261,1,1,25,1
19851231,0,265,1,1,28,0
19851231,0,261,1,0,27,1
19851231,0,265,1,1,28,0
19851231,0,261,0,0,18,1
19851231,0,307,0,0,18,1
19851231,0,307,0,0,18,1
19851231,0,261,0,0,18,0
19851231,0,307,1,1,28,0
19851231,0,265,1,1,20,1
19851231,0,307,0,0,18,0
19851231,0,261,0,0,18,0
19851231,0,261,0,0,18,0
19851231,0,307,0,0,18,1
19851231,0,265,0,0,18,0
19851231,0,356,0,0,18,0
19851231,2,307,1,1,22,1
19851231,0,307,1,0,20,1
19851231,0,307,0,1,25,0
19851231,0,307,0,1,25,1
19851231,0,261,0,0,24,0
19851231,0,261,1,0,30,1
19851231,0,307,0,0,24,1
19851231,0,261,0,0,24,1
19851231,0,261,0,0,22,0
19851231,0,261,0,0,22,1
19851231,0,261,1,1,28,0
19851231,0,261,0,1,29,0
19851231,0,265,1,0,30,1
19851231,0,307,0,0,30,0
19851231,0,261,0,0,30,0
19851231,0,261,1,1,24,1
19851231,0,261,1,0,23,0
19851231,0,261,1,1,29,1
19851231,0,307,1,0,27,0
19851231,0,265,0,1,23,1
19851231,0,261,1,1,30,1
19851231,1,261,0,0,27,1
19851231,1,307,0,0,27,1
19851231,0,307,0,0,25,1
19851231,0,261,0,1,30,0
19851231,0,307,0,1,19,0
19851231,0,261,0,1,19,0
19851231,0,261,1,0,30,0
19851231,0,265,1,1,26,0
19851231,0,261,1,0,26,0
19851231,0,261,0,0,22,1
19851231,0,261,0,0,30,1
19851231,0,265,0,0,30,1
19851231,0,261,1,0,22,0
19851231,0,307,1,0,22,1
19851231,0,307,0,1,25,1
19851231,0,307,0,1,25,1
19851231,1,261,1,0,28,0
19851231,0,298,0,1,22,1
